============================================================
DUPLICATE FUNCTION NAMES ACROSS JS
============================================================
     54 init
      2 displayName
      2 detectModelCode
      2 data
      2 companyId
      2 company
      2 cleanupGenericDbSaveButtons
      2 buildRouteCardHtml
      2 buildQuery
      2 buildPayload
      2 buildBlockedResult
      2 bodyText
      2 bindAgActions
      2 bindActions
      2 asText
      2 applyPhaseAGEnhancements
      2 aiworkerName

============================================================
HIGH RISK FUNCTION LOCATIONS
============================================================

---- currentCompany ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:152:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:149:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:147:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:147:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:792:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:799:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:806:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:813:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:823:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:834:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:848:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:862:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:876:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:891:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:907:  function currentCompany(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-current-company-single-selector-ui.js:49:  function currentCompany() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-company-change-white-screen-guard.js:58:  function currentCompany() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-selected-company-visible-consistency-fix.js:140:  function currentCompany() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-company-edit-action-stable-ui.js:53:  function currentCompany() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-selected-company-organization-context-bridge.js:146:  function currentCompany(preferredSelect) {

---- getCurrentCompanyId ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-department-local-action-wiring.js:31:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:2660:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-organization-local-action-wiring.js:43:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2674:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2949:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-ledger-local-action-wiring.js:57:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2688:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2963:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:3364:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-csv-local-action-wiring.js:55:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2702:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2977:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3378:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3770:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-review-local-action-wiring.js:47:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2717:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2992:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3393:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3785:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:4290:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-workflow-local-stub-wiring.js:45:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3192:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3467:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3868:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4260:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4765:  function getCurrentCompanyId() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:5147:  function getCurrentCompanyId() {

---- setCurrentCompany ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-department-local-action-wiring.js:24:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:2653:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-organization-local-action-wiring.js:24:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2667:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2930:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-ledger-local-action-wiring.js:38:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2681:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2944:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:3345:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-csv-local-action-wiring.js:42:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2695:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2958:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3359:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3757:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-review-local-action-wiring.js:28:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2710:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2973:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3374:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3772:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:4271:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-workflow-local-stub-wiring.js:26:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3185:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3448:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3849:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4247:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4746:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:5128:  function setCurrentCompany(companyId) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-authoritative-selected-company-panel.js:225:  function setCurrentCompany(c, reason) {

---- renderSettings ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-u-review-ui.js:153:  function renderSettings(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:262:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:357:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:378:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:378:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:1023:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:1030:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:1037:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:1044:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:1054:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:1065:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:1079:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:1093:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:1107:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:1122:  function renderSettings(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:1398:  function renderSettings(data, company) {

---- renderDashboard ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-u-review-ui.js:96:  function renderDashboard(company, companies) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-v-ui.js:322:  function renderDashboard(active) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ab-stable-ui.js:335:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ac-stable-ui.js:220:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ad-stable-ui.js:231:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ae-stable-ui.js:231:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-af-stable-ui.js:231:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ag-stable-ui.js:231:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ah-stable-ui.js:231:  function renderDashboard(company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-aj-clean-ui.js:214:  function renderDashboard(companyObj) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:298:  function renderDashboard(data, company, dept) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:303:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:308:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:308:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:953:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:960:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:967:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:974:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:984:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:995:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:1009:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:1023:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:1037:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:1052:  function renderDashboard(data, company) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:1330:  function renderDashboard(data, company) {

---- bind ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ab-stable-ui.js:546:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ac-stable-ui.js:453:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ad-stable-ui.js:467:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ae-stable-ui.js:467:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-af-stable-ui.js:467:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ag-stable-ui.js:467:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ah-stable-ui.js:467:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-aj-clean-ui.js:440:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:516:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:654:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:683:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:687:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:1332:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:1339:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:1346:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:1353:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:1363:  function bind() {
